"","Fecha_I","Hora_I","Des-I","Emp-I","Fecha_O","Hora_O","Des-O","Emp-O","DIA","MES","DIANOM","OPERA","SIGLADES","temporada_alta","diff_min","periodo_dia","atraso_15"
"11050","2017-10-31","14:20:00","SBGR","GLO","2017-10-31","14:54:00","SBGR","GLO",31,10,"Martes","Gol Trans","Sao Paulo",0,34,"tarde",1
"11051","2017-10-01","15:30:00","SBGL","GLO","2017-10-01","18:01:00","SBGL","GLO",1,10,"Domingo","Gol Trans","Rio de Janeiro",0,151,"tarde",1
"11052","2017-10-02","15:30:00","SBGL","GLO","2017-10-02","15:26:00","SBGL","GLO",2,10,"Lunes","Gol Trans","Rio de Janeiro",0,4,"tarde",0
"11053","2017-10-04","15:30:00","SBGL","GLO","2017-10-04","15:30:00","SBGL","GLO",4,10,"Miercoles","Gol Trans","Rio de Janeiro",0,0,"tarde",0
"11054","2017-10-06","15:30:00","SBGL","GLO","2017-10-06","15:21:00","SBGL","GLO",6,10,"Viernes","Gol Trans","Rio de Janeiro",0,9,"tarde",0
"11055","2017-10-09","15:30:00","SBGL","GLO","2017-10-09","15:26:00","SBGL","GLO",9,10,"Lunes","Gol Trans","Rio de Janeiro",0,4,"tarde",0
"11056","2017-10-13","15:30:00","SBGL","GLO","2017-10-13","15:21:00","SBGL","GLO",13,10,"Viernes","Gol Trans","Rio de Janeiro",0,9,"tarde",0
"11057","2017-10-15","14:30:00","SBGL","GLO","2017-10-15","14:27:00","SBGL","GLO",15,10,"Domingo","Gol Trans","Rio de Janeiro",0,3,"tarde",0
"11058","2017-10-16","14:30:00","SBGL","GLO","2017-10-16","14:35:00","SBGL","GLO",16,10,"Lunes","Gol Trans","Rio de Janeiro",0,5,"tarde",0
"11059","2017-10-18","14:30:00","SBGL","GLO","2017-10-18","14:26:00","SBGL","GLO",18,10,"Miercoles","Gol Trans","Rio de Janeiro",0,4,"tarde",0
"11060","2017-10-20","14:30:00","SBGL","GLO","2017-10-20","14:33:00","SBGL","GLO",20,10,"Viernes","Gol Trans","Rio de Janeiro",0,3,"tarde",0
"11061","2017-10-22","14:30:00","SBGL","GLO","2017-10-22","14:43:00","SBGL","GLO",22,10,"Domingo","Gol Trans","Rio de Janeiro",0,13,"tarde",0
"11062","2017-10-23","14:30:00","SBGL","GLO","2017-10-23","14:42:00","SBGL","GLO",23,10,"Lunes","Gol Trans","Rio de Janeiro",0,12,"tarde",0
"11063","2017-10-25","14:30:00","SBGL","GLO","2017-10-25","14:29:00","SBGL","GLO",25,10,"Miercoles","Gol Trans","Rio de Janeiro",0,1,"tarde",0
"11064","2017-10-27","14:30:00","SBGL","GLO","2017-10-27","14:42:00","SBGL","GLO",27,10,"Viernes","Gol Trans","Rio de Janeiro",0,12,"tarde",0
"11065","2017-10-29","14:30:00","SBGL","GLO","2017-10-29","14:29:00","SBGL","GLO",29,10,"Domingo","Gol Trans","Rio de Janeiro",0,1,"tarde",0
"11066","2017-10-30","14:30:00","SBGL","GLO","2017-10-30","14:58:00","SBGL","GLO",30,10,"Lunes","Gol Trans","Rio de Janeiro",0,28,"tarde",1
"11067","2017-10-01","12:25:00","LEMD","IBE","2017-10-01","12:29:00","LEMD","IBE",1,10,"Domingo","Iberia","Madrid",0,4,"tarde",0
"11068","2017-10-02","12:25:00","LEMD","IBE","2017-10-02","12:27:00","LEMD","IBE",2,10,"Lunes","Iberia","Madrid",0,2,"tarde",0
"11069","2017-10-03","12:25:00","LEMD","IBE","2017-10-03","12:36:00","LEMD","IBE",3,10,"Martes","Iberia","Madrid",0,11,"tarde",0
"11070","2017-10-04","12:25:00","LEMD","IBE","2017-10-04","12:24:00","LEMD","IBE",4,10,"Miercoles","Iberia","Madrid",0,1,"tarde",0
"11071","2017-10-05","12:25:00","LEMD","IBE","2017-10-05","12:41:00","LEMD","IBE",5,10,"Jueves","Iberia","Madrid",0,16,"tarde",1
"11072","2017-10-06","12:25:00","LEMD","IBE","2017-10-06","12:29:00","LEMD","IBE",6,10,"Viernes","Iberia","Madrid",0,4,"tarde",0
"11073","2017-10-07","12:25:00","LEMD","IBE","2017-10-07","12:14:00","LEMD","IBE",7,10,"Sabado","Iberia","Madrid",0,11,"tarde",0
"11074","2017-10-08","12:25:00","LEMD","IBE","2017-10-08","12:14:00","LEMD","IBE",8,10,"Domingo","Iberia","Madrid",0,11,"tarde",0
"11075","2017-10-09","12:25:00","LEMD","IBE","2017-10-09","12:32:00","LEMD","IBE",9,10,"Lunes","Iberia","Madrid",0,7,"tarde",0
"11076","2017-10-10","12:25:00","LEMD","IBE","2017-10-10","12:25:00","LEMD","IBE",10,10,"Martes","Iberia","Madrid",0,0,"tarde",0
"11077","2017-10-11","12:25:00","LEMD","IBE","2017-10-11","12:35:00","LEMD","IBE",11,10,"Miercoles","Iberia","Madrid",0,10,"tarde",0
"11078","2017-10-12","12:25:00","LEMD","IBE","2017-10-12","12:32:00","LEMD","IBE",12,10,"Jueves","Iberia","Madrid",0,7,"tarde",0
"11079","2017-10-13","12:25:00","LEMD","IBE","2017-10-13","12:27:00","LEMD","IBE",13,10,"Viernes","Iberia","Madrid",0,2,"tarde",0
"11080","2017-10-14","12:25:00","LEMD","IBE","2017-10-14","12:36:00","LEMD","IBE",14,10,"Sabado","Iberia","Madrid",0,11,"tarde",0
"11081","2017-10-15","12:25:00","LEMD","IBE","2017-10-15","12:18:00","LEMD","IBE",15,10,"Domingo","Iberia","Madrid",0,7,"tarde",0
"11082","2017-10-16","12:25:00","LEMD","IBE","2017-10-16","12:32:00","LEMD","IBE",16,10,"Lunes","Iberia","Madrid",0,7,"tarde",0
"11083","2017-10-17","12:25:00","LEMD","IBE","2017-10-17","12:16:00","LEMD","IBE",17,10,"Martes","Iberia","Madrid",0,9,"tarde",0
"11084","2017-10-18","12:25:00","LEMD","IBE","2017-10-18","12:26:00","LEMD","IBE",18,10,"Miercoles","Iberia","Madrid",0,1,"tarde",0
"11085","2017-10-19","12:25:00","LEMD","IBE","2017-10-19","12:25:00","LEMD","IBE",19,10,"Jueves","Iberia","Madrid",0,0,"tarde",0
"11086","2017-10-20","12:25:00","LEMD","IBE","2017-10-20","12:29:00","LEMD","IBE",20,10,"Viernes","Iberia","Madrid",0,4,"tarde",0
"11087","2017-10-21","12:25:00","LEMD","IBE","2017-10-21","12:13:00","LEMD","IBE",21,10,"Sabado","Iberia","Madrid",0,12,"tarde",0
"11088","2017-10-22","12:25:00","LEMD","IBE","2017-10-22","12:26:00","LEMD","IBE",22,10,"Domingo","Iberia","Madrid",0,1,"tarde",0
"11089","2017-10-23","12:25:00","LEMD","IBE","2017-10-23","12:31:00","LEMD","IBE",23,10,"Lunes","Iberia","Madrid",0,6,"tarde",0
"11090","2017-10-24","12:25:00","LEMD","IBE","2017-10-24","12:29:00","LEMD","IBE",24,10,"Martes","Iberia","Madrid",0,4,"tarde",0
"11091","2017-10-25","12:25:00","LEMD","IBE","2017-10-25","12:21:00","LEMD","IBE",25,10,"Miercoles","Iberia","Madrid",0,4,"tarde",0
"11092","2017-10-26","12:25:00","LEMD","IBE","2017-10-26","12:25:00","LEMD","IBE",26,10,"Jueves","Iberia","Madrid",0,0,"tarde",0
"11093","2017-10-27","12:25:00","LEMD","IBE","2017-10-27","12:18:00","LEMD","IBE",27,10,"Viernes","Iberia","Madrid",0,7,"tarde",0
"11094","2017-10-28","13:25:00","LEMD","IBE","2017-10-28","13:24:00","LEMD","IBE",28,10,"Sabado","Iberia","Madrid",0,1,"tarde",0
"11095","2017-10-29","13:35:00","LEMD","IBE","2017-10-29","13:47:00","LEMD","IBE",29,10,"Domingo","Iberia","Madrid",0,12,"tarde",0
"11096","2017-10-30","13:35:00","LEMD","IBE","2017-10-30","13:31:00","LEMD","IBE",30,10,"Lunes","Iberia","Madrid",0,4,"tarde",0
"11097","2017-10-31","13:35:00","LEMD","IBE","2017-10-31","13:30:00","LEMD","IBE",31,10,"Martes","Iberia","Madrid",0,5,"tarde",0
"11098","2017-10-04","11:50:00","SAEZ","KLM","2017-10-04","12:33:00","SAEZ","KLM",4,10,"Miercoles","K.L.M.","Buenos Aires",0,43,"mañana",1
"11099","2017-10-05","11:50:00","SAEZ","KLM","2017-10-05","11:55:00","SAEZ","KLM",5,10,"Jueves","K.L.M.","Buenos Aires",0,5,"mañana",0
"11100","2017-10-07","11:50:00","SAEZ","KLM","2017-10-07","11:51:00","SAEZ","KLM",7,10,"Sabado","K.L.M.","Buenos Aires",0,1,"mañana",0
"11101","2017-10-09","11:50:00","SAEZ","KLM","2017-10-09","11:48:00","SAEZ","KLM",9,10,"Lunes","K.L.M.","Buenos Aires",0,2,"mañana",0
"11102","2017-10-10","11:50:00","SAEZ","KLM","2017-10-10","11:51:00","SAEZ","KLM",10,10,"Martes","K.L.M.","Buenos Aires",0,1,"mañana",0
"11103","2017-10-14","11:50:00","SAEZ","KLM","2017-10-14","11:49:00","SAEZ","KLM",14,10,"Sabado","K.L.M.","Buenos Aires",0,1,"mañana",0
"11104","2017-10-16","11:50:00","SAEZ","KLM","2017-10-16","11:39:00","SAEZ","KLM",16,10,"Lunes","K.L.M.","Buenos Aires",0,11,"mañana",0
"11105","2017-10-17","11:50:00","SAEZ","KLM","2017-10-17","11:46:00","SAEZ","KLM",17,10,"Martes","K.L.M.","Buenos Aires",0,4,"mañana",0
"11106","2017-10-19","11:50:00","SAEZ","KLM","2017-10-19","11:42:00","SAEZ","KLM",19,10,"Jueves","K.L.M.","Buenos Aires",0,8,"mañana",0
"11107","2017-10-21","11:50:00","SAEZ","KLM","2017-10-21","11:41:00","SAEZ","KLM",21,10,"Sabado","K.L.M.","Buenos Aires",0,9,"mañana",0
"11108","2017-10-23","11:50:00","SAEZ","KLM","2017-10-23","11:38:00","SAEZ","KLM",23,10,"Lunes","K.L.M.","Buenos Aires",0,12,"mañana",0
"11109","2017-10-24","11:50:00","SAEZ","KLM","2017-10-24","11:44:00","SAEZ","KLM",24,10,"Martes","K.L.M.","Buenos Aires",0,6,"mañana",0
"11110","2017-10-25","11:50:00","SAEZ","KLM","2017-10-25","11:44:00","SAEZ","KLM",25,10,"Miercoles","K.L.M.","Buenos Aires",0,6,"mañana",0
"11111","2017-10-26","11:50:00","SAEZ","KLM","2017-10-26","11:57:00","SAEZ","KLM",26,10,"Jueves","K.L.M.","Buenos Aires",0,7,"mañana",0
"11112","2017-10-28","11:50:00","SAEZ","KLM","2017-10-28","11:46:00","SAEZ","KLM",28,10,"Sabado","K.L.M.","Buenos Aires",0,4,"mañana",0
"11113","2017-10-30","12:45:00","SAEZ","KLM","2017-10-30","12:45:00","SAEZ","KLM",30,10,"Lunes","K.L.M.","Buenos Aires",0,0,"tarde",0
"11114","2017-10-31","12:45:00","SAEZ","KLM","2017-10-31","12:37:00","SAEZ","KLM",31,10,"Martes","K.L.M.","Buenos Aires",0,8,"tarde",0
"11115","2017-10-01","13:30:00","YSSY","QFU","2017-10-01","14:34:00","YSSY","QFA",1,10,"Domingo","Qantas Airways","Sydney",0,64,"tarde",1
"11116","2017-10-04","13:30:00","YSSY","QFU","2017-10-04","13:43:00","YSSY","QFA",4,10,"Miercoles","Qantas Airways","Sydney",0,13,"tarde",0
"11117","2017-10-06","13:30:00","YSSY","QFU","2017-10-06","13:58:00","YSSY","QFA",6,10,"Viernes","Qantas Airways","Sydney",0,28,"tarde",1
"11118","2017-10-08","13:30:00","YSSY","QFU","2017-10-08","13:53:00","YSSY","QFA",8,10,"Domingo","Qantas Airways","Sydney",0,23,"tarde",1
"11119","2017-10-10","13:30:00","YSSY","QFU","2017-10-10","14:01:00","YSSY","QFA",10,10,"Martes","Qantas Airways","Sydney",0,31,"tarde",1
"11120","2017-10-11","13:30:00","YSSY","QFU","2017-10-11","13:45:00","YSSY","QFA",11,10,"Miercoles","Qantas Airways","Sydney",0,15,"tarde",1
"11121","2017-10-13","13:30:00","YSSY","QFU","2017-10-13","13:47:00","YSSY","QFA",13,10,"Viernes","Qantas Airways","Sydney",0,17,"tarde",1
"11122","2017-10-15","13:30:00","YSSY","QFU","2017-10-15","14:48:00","YSSY","QFA",15,10,"Domingo","Qantas Airways","Sydney",0,78,"tarde",1
"11123","2017-10-17","13:30:00","YSSY","QFU","2017-10-17","13:40:00","YSSY","QFA",17,10,"Martes","Qantas Airways","Sydney",0,10,"tarde",0
"11124","2017-10-18","13:30:00","YSSY","QFU","2017-10-18","13:40:00","YSSY","QFA",18,10,"Miercoles","Qantas Airways","Sydney",0,10,"tarde",0
"11125","2017-10-22","13:30:00","YSSY","QFU","2017-10-22","14:43:00","YSSY","QFA",22,10,"Domingo","Qantas Airways","Sydney",0,73,"tarde",1
"11126","2017-10-24","13:30:00","YSSY","QFU","2017-10-24","13:51:00","YSSY","QFA",24,10,"Martes","Qantas Airways","Sydney",0,21,"tarde",1
"11127","2017-10-25","13:30:00","YSSY","QFU","2017-10-25","13:46:00","YSSY","QFA",25,10,"Miercoles","Qantas Airways","Sydney",0,16,"tarde",1
"11128","2017-10-27","13:30:00","YSSY","QFU","2017-10-27","13:55:00","YSSY","QFA",27,10,"Viernes","Qantas Airways","Sydney",0,25,"tarde",1
"11129","2017-10-29","13:35:00","YSSY","QFU","2017-10-29","13:48:00","YSSY","QFA",29,10,"Domingo","Qantas Airways","Sydney",0,13,"tarde",0
"11130","2017-10-31","13:35:00","YSSY","QFU","2017-10-31","14:05:00","YSSY","QFA",31,10,"Martes","Qantas Airways","Sydney",0,30,"tarde",1
"11131","2017-10-01","7:14:00","SPJC","LRC","2017-10-01","7:16:00","SPJC","LRC",1,10,"Domingo","Lacsa","Lima",0,2,"mañana",0
"11132","2017-10-02","7:14:00","SPJC","LRC","2017-10-02","7:16:00","SPJC","LRC",2,10,"Lunes","Lacsa","Lima",0,2,"mañana",0
"11133","2017-10-03","7:14:00","SPJC","LRC","2017-10-03","7:04:00","SPJC","LRC",3,10,"Martes","Lacsa","Lima",0,10,"mañana",0
"11134","2017-10-04","7:14:00","SPJC","LRC","2017-10-04","7:14:00","SPJC","LRC",4,10,"Miercoles","Lacsa","Lima",0,0,"mañana",0
"11135","2017-10-05","7:14:00","SPJC","LRC","2017-10-05","7:23:00","SPJC","LRC",5,10,"Jueves","Lacsa","Lima",0,9,"mañana",0
"11136","2017-10-06","7:14:00","SPJC","LRC","2017-10-06","9:08:00","SPJC","LRC",6,10,"Viernes","Lacsa","Lima",0,114,"mañana",1
"11137","2017-10-07","7:14:00","SPJC","LRC","2017-10-07","7:22:00","SPJC","LRC",7,10,"Sabado","Lacsa","Lima",0,8,"mañana",0
"11138","2017-10-08","7:14:00","SPJC","LRC","2017-10-08","7:12:00","SPJC","LRC",8,10,"Domingo","Lacsa","Lima",0,2,"mañana",0
"11139","2017-10-09","7:14:00","SPJC","LRC","2017-10-09","7:06:00","SPJC","LRC",9,10,"Lunes","Lacsa","Lima",0,8,"mañana",0
"11140","2017-10-10","7:14:00","SPJC","LRC","2017-10-10","7:05:00","SPJC","LRC",10,10,"Martes","Lacsa","Lima",0,9,"mañana",0
"11141","2017-10-11","7:14:00","SPJC","LRC","2017-10-11","7:09:00","SPJC","LRC",11,10,"Miercoles","Lacsa","Lima",0,5,"mañana",0
"11142","2017-10-12","7:14:00","SPJC","LRC","2017-10-12","7:14:00","SPJC","LRC",12,10,"Jueves","Lacsa","Lima",0,0,"mañana",0
"11143","2017-10-13","7:14:00","SPJC","LRC","2017-10-13","7:04:00","SPJC","LRC",13,10,"Viernes","Lacsa","Lima",0,10,"mañana",0
"11144","2017-10-14","7:14:00","SPJC","LRC","2017-10-14","7:09:00","SPJC","LRC",14,10,"Sabado","Lacsa","Lima",0,5,"mañana",0
"11145","2017-10-15","7:14:00","SPJC","LRC","2017-10-15","7:13:00","SPJC","LRC",15,10,"Domingo","Lacsa","Lima",0,1,"mañana",0
"11146","2017-10-16","7:14:00","SPJC","LRC","2017-10-16","7:07:00","SPJC","LRC",16,10,"Lunes","Lacsa","Lima",0,7,"mañana",0
"11147","2017-10-17","7:14:00","SPJC","LRC","2017-10-17","7:45:00","SPJC","LRC",17,10,"Martes","Lacsa","Lima",0,31,"mañana",1
"11148","2017-10-18","7:14:00","SPJC","LRC","2017-10-18","7:13:00","SPJC","LRC",18,10,"Miercoles","Lacsa","Lima",0,1,"mañana",0
"11149","2017-10-19","7:14:00","SPJC","LRC","2017-10-19","7:09:00","SPJC","LRC",19,10,"Jueves","Lacsa","Lima",0,5,"mañana",0
"11150","2017-10-20","7:14:00","SPJC","LRC","2017-10-20","7:03:00","SPJC","LRC",20,10,"Viernes","Lacsa","Lima",0,11,"mañana",0
"11151","2017-10-21","7:14:00","SPJC","LRC","2017-10-21","7:00:00","SPJC","LRC",21,10,"Sabado","Lacsa","Lima",0,14,"mañana",0
"11152","2017-10-22","7:14:00","SPJC","LRC","2017-10-22","7:07:00","SPJC","LRC",22,10,"Domingo","Lacsa","Lima",0,7,"mañana",0
"11153","2017-10-23","7:14:00","SPJC","LRC","2017-10-23","7:02:00","SPJC","LRC",23,10,"Lunes","Lacsa","Lima",0,12,"mañana",0
"11154","2017-10-24","7:14:00","SPJC","LRC","2017-10-24","7:15:00","SPJC","LRC",24,10,"Martes","Lacsa","Lima",0,1,"mañana",0
"11155","2017-10-25","7:14:00","SPJC","LRC","2017-10-25","7:20:00","SPJC","LRC",25,10,"Miercoles","Lacsa","Lima",0,6,"mañana",0
"11156","2017-10-26","7:14:00","SPJC","LRC","2017-10-26","7:17:00","SPJC","LRC",26,10,"Jueves","Lacsa","Lima",0,3,"mañana",0
"11157","2017-10-27","7:14:00","SPJC","LRC","2017-10-27","7:04:00","SPJC","LRC",27,10,"Viernes","Lacsa","Lima",0,10,"mañana",0
"11158","2017-10-28","7:14:00","SPJC","LRC","2017-10-28","7:05:00","SPJC","LRC",28,10,"Sabado","Lacsa","Lima",0,9,"mañana",0
"11159","2017-10-29","6:55:00","SPJC","LRC","2017-10-29","6:53:00","SPJC","LRC",29,10,"Domingo","Lacsa","Lima",0,2,"mañana",0
"11160","2017-10-30","6:55:00","SPJC","LRC","2017-10-30","6:53:00","SPJC","LRC",30,10,"Lunes","Lacsa","Lima",0,2,"mañana",0
"11161","2017-10-31","6:55:00","SPJC","LRC","2017-10-31","7:06:00","SPJC","LRC",31,10,"Martes","Lacsa","Lima",0,11,"mañana",0
"11162","2017-10-01","21:55:00","KIAH","UAL","2017-10-01","21:56:00","KIAH","UAL",1,10,"Domingo","United Airlines","Houston",0,1,"noche",0
"11163","2017-10-02","21:55:00","KIAH","UAL","2017-10-02","21:47:00","KIAH","UAL",2,10,"Lunes","United Airlines","Houston",0,8,"noche",0
"11164","2017-10-03","21:55:00","KIAH","UAL","2017-10-03","21:45:00","KIAH","UAL",3,10,"Martes","United Airlines","Houston",0,10,"noche",0
"11165","2017-10-04","21:55:00","KIAH","UAL","2017-10-04","21:42:00","KIAH","UAL",4,10,"Miercoles","United Airlines","Houston",0,13,"noche",0
"11166","2017-10-05","21:55:00","KIAH","UAL","2017-10-05","21:43:00","KIAH","UAL",5,10,"Jueves","United Airlines","Houston",0,12,"noche",0
"11167","2017-10-06","21:55:00","KIAH","UAL","2017-10-06","21:51:00","KIAH","UAL",6,10,"Viernes","United Airlines","Houston",0,4,"noche",0
"11168","2017-10-07","21:55:00","KIAH","UAL","2017-10-07","21:49:00","KIAH","UAL",7,10,"Sabado","United Airlines","Houston",0,6,"noche",0
"11169","2017-10-08","21:55:00","KIAH","UAL","2017-10-08","21:45:00","KIAH","UAL",8,10,"Domingo","United Airlines","Houston",0,10,"noche",0
"11170","2017-10-09","21:55:00","KIAH","UAL","2017-10-09","21:54:00","KIAH","UAL",9,10,"Lunes","United Airlines","Houston",0,1,"noche",0
"11171","2017-10-10","21:55:00","KIAH","UAL","2017-10-10","21:48:00","KIAH","UAL",10,10,"Martes","United Airlines","Houston",0,7,"noche",0
"11172","2017-10-11","21:55:00","KIAH","UAL","2017-10-11","22:38:00","KIAH","UAL",11,10,"Miercoles","United Airlines","Houston",0,43,"noche",1
"11173","2017-10-12","21:55:00","KIAH","UAL","2017-10-12","21:42:00","KIAH","UAL",12,10,"Jueves","United Airlines","Houston",0,13,"noche",0
"11174","2017-10-13","21:55:00","KIAH","UAL","2017-10-13","22:08:00","KIAH","UAL",13,10,"Viernes","United Airlines","Houston",0,13,"noche",0
"11175","2017-10-14","21:55:00","KIAH","UAL","2017-10-14","21:53:00","KIAH","UAL",14,10,"Sabado","United Airlines","Houston",0,2,"noche",0
"11176","2017-10-15","21:55:00","KIAH","UAL","2017-10-15","21:53:00","KIAH","UAL",15,10,"Domingo","United Airlines","Houston",0,2,"noche",0
"11177","2017-10-16","21:55:00","KIAH","UAL","2017-10-16","21:50:00","KIAH","UAL",16,10,"Lunes","United Airlines","Houston",0,5,"noche",0
"11178","2017-10-17","21:55:00","KIAH","UAL","2017-10-17","21:44:00","KIAH","UAL",17,10,"Martes","United Airlines","Houston",0,11,"noche",0
"11179","2017-10-18","21:55:00","KIAH","UAL","2017-10-18","22:09:00","KIAH","UAL",18,10,"Miercoles","United Airlines","Houston",0,14,"noche",0
"11180","2017-10-20","21:55:00","KIAH","UAL","2017-10-20","21:51:00","KIAH","UAL",20,10,"Viernes","United Airlines","Houston",0,4,"noche",0
"11181","2017-10-21","21:55:00","KIAH","UAL","2017-10-21","21:48:00","KIAH","UAL",21,10,"Sabado","United Airlines","Houston",0,7,"noche",0
"11182","2017-10-22","21:55:00","KIAH","UAL","2017-10-22","21:47:00","KIAH","UAL",22,10,"Domingo","United Airlines","Houston",0,8,"noche",0
"11183","2017-10-23","21:55:00","KIAH","UAL","2017-10-23","21:55:00","KIAH","UAL",23,10,"Lunes","United Airlines","Houston",0,0,"noche",0
"11184","2017-10-25","21:55:00","KIAH","UAL","2017-10-25","21:44:00","KIAH","UAL",25,10,"Miercoles","United Airlines","Houston",0,11,"noche",0
"11185","2017-10-26","21:55:00","KIAH","UAL","2017-10-26","22:12:00","KIAH","UAL",26,10,"Jueves","United Airlines","Houston",0,17,"noche",1
"11186","2017-10-27","21:55:00","KIAH","UAL","2017-10-27","21:48:00","KIAH","UAL",27,10,"Viernes","United Airlines","Houston",0,7,"noche",0
"11187","2017-10-28","22:30:00","KIAH","UAL","2017-10-28","22:19:00","KIAH","UAL",28,10,"Sabado","United Airlines","Houston",0,11,"noche",0
"11188","2017-10-29","22:30:00","KIAH","UAL","2017-10-30","1:02:00","KIAH","UAL",30,10,"Lunes","United Airlines","Houston",0,1288,"noche",1
"11189","2017-10-30","22:30:00","KIAH","UAL","2017-10-30","22:32:00","KIAH","UAL",30,10,"Lunes","United Airlines","Houston",0,2,"noche",0
"11190","2017-10-31","22:30:00","KIAH","UAL","2017-10-31","22:19:00","KIAH","UAL",31,10,"Martes","United Airlines","Houston",0,11,"noche",0
"11191","2017-10-04","2:30:00","LEMD","PUE","2017-10-04","2:30:00","LEMD","PUE",4,10,"Miercoles","Plus Ultra Lineas Aereas","Madrid",0,0,"noche",0
"11192","2017-10-06","21:30:00","LEMD","PUE","2017-10-06","21:44:00","LEMD","PUE",6,10,"Viernes","Plus Ultra Lineas Aereas","Madrid",0,14,"noche",0
"11193","2017-10-09","21:30:00","LEMD","PUE","2017-10-09","21:21:00","LEMD","PUE",9,10,"Lunes","Plus Ultra Lineas Aereas","Madrid",0,9,"noche",0
"11194","2017-10-13","22:30:00","LEMD","PUE","2017-10-13","22:34:00","LEMD","PUE",13,10,"Viernes","Plus Ultra Lineas Aereas","Madrid",0,4,"noche",0
"11195","2017-10-01","14:50:00","SBGR","ONE","2017-10-01","14:58:00","SBGR","ONE",1,10,"Domingo","Oceanair Linhas Aereas","Sao Paulo",0,8,"tarde",0
"11196","2017-10-02","14:50:00","SBGR","ONE","2017-10-02","14:53:00","SBGR","ONE",2,10,"Lunes","Oceanair Linhas Aereas","Sao Paulo",0,3,"tarde",0
"11197","2017-10-03","14:50:00","SBGR","ONE","2017-10-03","14:52:00","SBGR","ONE",3,10,"Martes","Oceanair Linhas Aereas","Sao Paulo",0,2,"tarde",0
"11198","2017-10-04","14:50:00","SBGR","ONE","2017-10-04","14:52:00","SBGR","ONE",4,10,"Miercoles","Oceanair Linhas Aereas","Sao Paulo",0,2,"tarde",0
"11199","2017-10-05","14:50:00","SBGR","ONE","2017-10-05","15:17:00","SBGR","ONE",5,10,"Jueves","Oceanair Linhas Aereas","Sao Paulo",0,27,"tarde",1
"11200","2017-10-06","14:50:00","SBGR","ONE","2017-10-06","14:58:00","SBGR","ONE",6,10,"Viernes","Oceanair Linhas Aereas","Sao Paulo",0,8,"tarde",0
"11201","2017-10-07","14:50:00","SBGR","ONE","2017-10-07","14:44:00","SBGR","ONE",7,10,"Sabado","Oceanair Linhas Aereas","Sao Paulo",0,6,"tarde",0
"11202","2017-10-08","14:50:00","SBGR","ONE","2017-10-08","14:43:00","SBGR","ONE",8,10,"Domingo","Oceanair Linhas Aereas","Sao Paulo",0,7,"tarde",0
"11203","2017-10-09","14:50:00","SBGR","ONE","2017-10-09","14:52:00","SBGR","ONE",9,10,"Lunes","Oceanair Linhas Aereas","Sao Paulo",0,2,"tarde",0
"11204","2017-10-10","14:50:00","SBGR","ONE","2017-10-10","15:00:00","SBGR","ONE",10,10,"Martes","Oceanair Linhas Aereas","Sao Paulo",0,10,"tarde",0
"11205","2017-10-11","14:50:00","SBGR","ONE","2017-10-11","14:44:00","SBGR","ONE",11,10,"Miercoles","Oceanair Linhas Aereas","Sao Paulo",0,6,"tarde",0
"11206","2017-10-12","14:50:00","SBGR","ONE","2017-10-12","14:48:00","SBGR","ONE",12,10,"Jueves","Oceanair Linhas Aereas","Sao Paulo",0,2,"tarde",0
"11207","2017-10-13","14:50:00","SBGR","ONE","2017-10-13","14:40:00","SBGR","ONE",13,10,"Viernes","Oceanair Linhas Aereas","Sao Paulo",0,10,"tarde",0
"11208","2017-10-14","14:50:00","SBGR","ONE","2017-10-14","14:38:00","SBGR","ONE",14,10,"Sabado","Oceanair Linhas Aereas","Sao Paulo",0,12,"tarde",0
"11209","2017-10-15","13:50:00","SBGR","ONE","2017-10-15","13:53:00","SBGR","ONE",15,10,"Domingo","Oceanair Linhas Aereas","Sao Paulo",0,3,"tarde",0
"11210","2017-10-16","13:50:00","SBGR","ONE","2017-10-16","13:46:00","SBGR","ONE",16,10,"Lunes","Oceanair Linhas Aereas","Sao Paulo",0,4,"tarde",0
"11211","2017-10-17","13:50:00","SBGR","ONE","2017-10-17","13:38:00","SBGR","ONE",17,10,"Martes","Oceanair Linhas Aereas","Sao Paulo",0,12,"tarde",0
"11212","2017-10-18","13:50:00","SBGR","ONE","2017-10-18","13:51:00","SBGR","ONE",18,10,"Miercoles","Oceanair Linhas Aereas","Sao Paulo",0,1,"tarde",0
